Date,Time,ID,Name,Comments
2021/12/07,20:47:51:01,1293247,DELAMARE RETURN OF LUCAS OUTRO,(null)
2021/12/07,20:48:11:16,1292757,NTV Christmas Ident 15sec  music  only,(null)
2021/12/07,20:48:25:07,1292855,07122021_pgmguide_guides_2100_xmax,(null)
2021/12/07,20:48:39:16,1292677,NTV  PROGRAMME GUIDE WITH JAMBO CREEK,(null)
2021/12/07,20:48:56:02,1285497,SAFARICOM_JIONEE NEW TVC_0051,(null)
2021/12/07,20:49:47:23,1284060,KENYA RE_NOV TVC_0057,(null)
2021/12/07,20:50:45:20,1285827,STARTIMES_CHRISTMAS TVC_0035,New Clip
2021/12/07,20:51:20:10,1291886,UNDP_DEC SHENG TVC_0050,New Clip
2021/12/07,20:52:09:14,1291341,SAFARICOM_DOCU PROMO 11TH DEC_0045,New Clip
2021/12/07,20:52:57:05,1292654,ZETECH_DEC TVC_0039,(null)
2021/12/07,20:53:37:05,1283813,CENTRE FOR HEALTH_NOV TVC_0046 FINAL,(null)
2021/12/07,20:54:23:21,1291288,OPTIVEN_FURAHIA DEC TVC_0035,(null)
2021/12/07,20:54:59:17,1292674,JAMBO CREEK_DEC TVC_0060,(null)
2021/12/07,20:55:59:06,1273591,SPRITE_OCT TVC_0030,(null)
2021/12/07,20:56:29:07,1292756,NTV Christmas Ident 15sec music  and  VO,(null)
2021/12/07,20:56:45:07,1274390,9 PM CLOCK WITH SAMSUNG ASPIRA,(null)
2021/12/07,20:57:19:01,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:16:55:09,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:16:58:20,1256272,DOWNY PERFUME_ENG AUGUST TVC_0035,(null)
2021/12/07,21:17:33:20,1286968,BETIKA_CASHOUT 2115_0060,(null)
2021/12/07,21:18:33:22,1291918,ODIBETS_DEC TVC 1_0029,New Clip
2021/12/07,21:19:03:22,1291288,OPTIVEN_FURAHIA DEC TVC_0035,(null)
2021/12/07,21:19:39:18,1287023,BETSAFE_NOVEMBER TVC_0029,New Clip
2021/12/07,21:20:09:18,1293215,MAKIGA_CHRISTMAS TVC_0034,(null)
2021/12/07,21:20:43:20,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:20:47:10,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:27:54:09,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:27:57:20,1287023,BETSAFE_NOVEMBER TVC_0029,New Clip
2021/12/07,21:28:27:20,1279124,SAFARICOM_MTN ENG TVC_0063,(null)
2021/12/07,21:29:31:08,1236918,NIVEA MEN_DEEP JUNE TVC_0020,(null)
2021/12/07,21:29:51:07,1291773,BROOKSIDE_HOSTEL TVC_0020,(null)
2021/12/07,21:30:13:00,1291918,ODIBETS_DEC TVC 1_0029,New Clip
2021/12/07,21:30:43:00,1200822,NTV BREAKING NEWS BUMPER NIGHT,New Clip
2021/12/07,21:30:51:01,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:30:54:17,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:40:11:01,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:40:14:12,1283895,COKE_CHRISTMAS TVC_0030,(null)
2021/12/07,21:40:44:11,1292079,SAMSUNG_Z FOLD DEC TVC 2_0030,(null)
2021/12/07,21:41:14:11,1292049,KBL_CORPORATE AD 3_0045,New Clip
2021/12/07,21:41:59:12,1291918,ODIBETS_DEC TVC 1_0029,New Clip
2021/12/07,21:42:29:12,1274806,RUIRU MABATI_OCT BOARD_0028,(null)
2021/12/07,21:42:58:00,1287279,SENDY_NOV BOARD_0030,(null)
2021/12/07,21:43:28:02,1293221,081221_MAMA LUCY DOCU_0053 FINAL,New Clip
2021/12/07,21:44:21:07,1292600,SPRITE_091221_NXT_FOOTBALL REVIEW_0044,New Clip
2021/12/07,21:45:05:09,1286968,BETIKA_CASHOUT 2115_0060,(null)
2021/12/07,21:46:05:11,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:46:09:01,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:58:28:17,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,21:58:32:03,1292844,NTV TONIGHT_MUSIC MIX_KWETU MIXX_UPNEXT_XMAS,(null)
2021/12/07,21:58:39:11,1285986,UP NEXT WITH STARTIMES  CHRISTMAS,(null)
2021/12/07,21:58:53:23,1283048,CENTRE FOR HEALTH_BOARD_0030,(null)
2021/12/07,21:59:23:13,1291918,ODIBETS_DEC TVC 1_0029,New Clip
2021/12/07,21:59:53:13,1273591,SPRITE_OCT TVC_0030,(null)
2021/12/07,22:00:23:14,1291288,OPTIVEN_FURAHIA DEC TVC_0035,(null)
2021/12/07,22:00:59:10,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,22:01:03:01,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,22:21:40:24,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,22:21:44:10,1276884,GUINNESS SMOOTH_OCT TVC NEW_0030,(null)
2021/12/07,22:22:15:00,1281536,BETAPAWA_TVC 1_0030,(null)
2021/12/07,22:22:45:00,1291918,ODIBETS_DEC TVC 1_0029,New Clip
2021/12/07,22:23:15:00,1276884,GUINNESS SMOOTH_OCT TVC NEW_0030,(null)
2021/12/07,22:23:45:15,1287022,BETSAFE_NOVEMBER TVC_0029,(null)
2021/12/07,22:24:15:15,1074304,COLGATE EQUITY_CUTDOWN_0010,(null)
2021/12/07,22:24:25:16,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/12/07,22:24:29:07,1292756,NTV Christmas Ident 15sec music  and  VO,(null)
2021/12/07,22:46:43:08,1292756,NTV Christmas Ident 15sec music  and  VO,(null)
2021/12/07,22:46:59:15,1292756,NTV Christmas Ident 15sec music  and  VO,(null)
2021/12/07,22:47:03:05,1292756,NTV Christmas Ident 15sec music  and  VO,(null)
2021/12/07,22:47:04:21,1280846,COMING UP WITH MORTEIN LED,(null)
2021/12/07,22:47:20:15,1276884,GUINNESS SMOOTH_OCT TVC NEW_0030,(null)
2021/12/07,22:47:51:05,1292928,NIVEA_081221_NXT_PIECES OF US_0046 GOOD,New Clip
2021/12/07,22:48:37:14,1281547,BETAPAWA_TVC 5_0030,(null)
2021/12/07,22:49:07:14,1293215,MAKIGA_CHRISTMAS TVC_0034,(null)
2021/12/07,22:49:41:16,1276884,GUINNESS SMOOTH_OCT TVC NEW_0030,(null)
2021/12/07,22:50:12:06,1292758,NTV Christmas Ident 15sec music VO and tag,(null)
2021/12/07,22:50:28:06,846290,PG RATINGS NEW_PG,(null)
2021/12/07,22:50:37:19,1293266,071221_NIGHT MIX_PT 1_DUR 1645,New Clip
2021/12/07,23:07:23:10,1164947,NTV Social Media 2020 Christmas,New Clip
2021/12/07,23:07:39:14,1293352,08122021_pgmguide_guides_0600_xmax,(null)
2021/12/07,23:08:49:14,1292677,NTV  PROGRAMME GUIDE WITH JAMBO CREEK,(null)
2021/12/07,23:09:06:00,1276884,GUINNESS SMOOTH_OCT TVC NEW_0030,(null)
2021/12/07,23:09:36:16,1292600,SPRITE_091221_NXT_FOOTBALL REVIEW_0044,New Clip
2021/12/07,23:10:20:17,1283025,RUFFTONE_MUNGU BABA,New Clip
2021/12/07,23:11:05:17,1292898,JOHNIE WALKER _DEC TVC _0030,(null)
2021/12/07,23:11:35:19,1292865,Music Mix_BREAK BUMPER_XMAX,(null)
2021/12/07,23:11:43:05,1292265,GLAD YOU ARE WATCHING WITH KMC,New Clip
2021/12/07,23:11:59:20,1293267,071221_NIGHT MIX_PT 2_DUR 2506,New Clip
2021/12/07,23:37:04:18,1164947,NTV Social Media 2020 Christmas,New Clip
2021/12/07,23:37:20:23,1292885,MUSIC MIX_KWETU MIXX_CNN_UPNEXT_XMAS,(null)
2021/12/07,23:37:28:06,1285986,UP NEXT WITH STARTIMES  CHRISTMAS,(null)
2021/12/07,23:37:42:18,1293262,091221_NLF ICRW_PROMO_0108 FINAL,New Clip
2021/12/07,23:38:51:09,1283025,RUFFTONE_MUNGU BABA,New Clip
2021/12/07,23:39:36:09,1274892,GEN_KWETU MIX_LATEST_0039,(null)
2021/12/07,23:40:15:18,1292898,JOHNIE WALKER _DEC TVC _0030,(null)
2021/12/07,23:40:45:20,1292865,Music Mix_BREAK BUMPER_XMAX,(null)
2021/12/07,23:40:53:06,1292265,GLAD YOU ARE WATCHING WITH KMC,New Clip
2021/12/07,23:41:09:20,1293268,071221_NIGHT MIX_PT 3_DUR 2549,New Clip
