Date,Time,ID,Name,Comments
2021/11/04,07:52:19:18,1200820,NTV BREAKING NEWS BUMPER DAY,New Clip
2021/11/04,07:52:27:23,1257070,Your World_Break Bumper_Kiprop,(null)
2021/11/04,07:52:35:16,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,08:27:32:24,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,08:27:47:22,1169816,Your World_Generation 3 Tayo_upnext_good,New Clip
2021/11/04,08:27:55:05,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,08:28:09:20,1274833,MUTHOKINJU_BOARD_0030,(null)
2021/11/04,08:28:40:04,1280737,NTV FAMILIES WITH MOLFIX NOVEMBER,(null)
2021/11/04,08:29:10:04,1262733,MINUTE MAID_SEPT TVC 2_0015,(null)
2021/11/04,08:29:25:04,1281021,KRA_041121_TH_QUEEN OF FLOW_0103,New Clip
2021/11/04,08:30:28:09,1101422,Your World GG_Break Bumper,New Clip
2021/11/04,08:30:36:04,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,08:56:38:08,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,08:56:53:04,1235285,GENERATION 3 COMING UP_TRISH ,New Clip
2021/11/04,08:57:00:05,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,08:57:15:24,1228601,LEARN IN A MINUTE_EPS 7 WORK OUT_DUR 0123,New Clip
2021/11/04,08:58:39:10,1205759,NTV JIONI JOSHUA MAKORI PROMO -0013,(null)
2021/11/04,08:58:52:19,1169615,NMG Corona PSA 3 BEST,New Clip
2021/11/04,08:59:32:19,1280891,061121_KENYA RAILWAYS DOCU_0037,New Clip
2021/11/04,09:00:10:18,1244265,GEN_GUMZO LA SATO PROMO BEST,(null)
2021/11/04,09:01:10:19,1274903,NBA 75TH_PROMO_0044,(null)
2021/11/04,09:01:54:23,1262227,GEN-KIGODA CHAKO PROMO_guudddd,(null)
2021/11/04,09:02:41:18,1274892,GEN_KWETU MIX_LATEST_0039,(null)
2021/11/04,09:03:21:02,1275972,FOOTBALL_REVIEW_PROMO_0025,New Clip
2021/11/04,09:03:45:22,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,09:04:01:22,846289,PG RATINGS NEW_GE,(null)
2021/11/04,09:04:11:10,1280707,G3 RPT_EPS 10_PT1_DUR 2324_STL,New Clip
2021/11/04,09:27:35:24,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,09:27:50:23,1209405,Generation 3_Tayo_My Better World_upnext,New Clip
2021/11/04,09:27:56:23,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,09:28:11:13,1275972,FOOTBALL_REVIEW_PROMO_0025,New Clip
2021/11/04,09:28:36:08,1228416,PSAs_2_eng ,New Clip
2021/11/04,09:29:31:20,1205758,NTV JIONI DANIEL MULE PROMO _0012,(null)
2021/11/04,09:29:44:16,1169608,AKILI_04_HANDS GD,New Clip
2021/11/04,09:30:26:09,1262227,GEN-KIGODA CHAKO PROMO_guudddd,(null)
2021/11/04,09:31:13:04,992403,GENERATION 3_NEW_BREAK BUMPER,New Clip
2021/11/04,09:31:20:16,1280708,G3 RPT_EPS 10_PT2_DUR 1937_STL,New Clip
2021/11/04,09:50:57:24,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,09:51:12:20,1212320,Tayo_coming up_new,New Clip
2021/11/04,09:51:19:21,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,09:51:35:15,1274903,NBA 75TH_PROMO_0044,(null)
2021/11/04,09:52:19:19,1169616,NMG Corona PSA 4 BEST,New Clip
2021/11/04,09:52:59:19,1280891,061121_KENYA RAILWAYS DOCU_0037,New Clip
2021/11/04,09:53:37:18,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,09:53:53:18,846289,PG RATINGS NEW_GE,(null)
2021/11/04,09:54:03:06,1280972,TAYO_SN2 EPS 25_DUR 1328_fin2,New Clip
2021/11/04,10:07:32:03,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,10:07:47:02,1209411,Tayo_My Better World_Music Mix_upnext,New Clip
2021/11/04,10:07:53:02,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,10:08:07:17,1272824,SKIZA NA NATION DENZEL,New Clip
2021/11/04,10:08:52:16,1205759,NTV JIONI JOSHUA MAKORI PROMO -0013,(null)
2021/11/04,10:09:06:00,1272822,SKIZA NA NATION HIS GREAT LOVE 806,New Clip
2021/11/04,10:09:35:24,1205753,NTV JIONI NURU ABDULAZIZ_0012,(null)
2021/11/04,10:09:48:19,1228415,PSAs_2_kis ,New Clip
2021/11/04,10:10:49:09,1212322,Tayo_Break Bumper_new,New Clip
2021/11/04,10:10:56:21,1280973,TAYO_SN2 EPS 26_DUR 1328_fin2,New Clip
2021/11/04,10:24:25:16,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,10:24:40:12,1212795,My Better World_coming up_new,New Clip
2021/11/04,10:24:47:13,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,10:25:03:07,1092086,KENYA COVID TVC,New Clip
2021/11/04,10:25:33:04,1074307,COLGATE EQUITY_MARCH TVC_0030,(null)
2021/11/04,10:26:03:04,1244265,GEN_GUMZO LA SATO PROMO BEST,(null)
2021/11/04,10:27:03:04,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,10:27:19:05,846289,PG RATINGS NEW_GE,(null)
2021/11/04,10:27:28:17,1280978,MY BETTER WORLD_EPS 10_PT 1_DUR 0741best2,New Clip
2021/11/04,10:35:10:01,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,10:35:25:00,1274892,GEN_KWETU MIX_LATEST_0039,(null)
2021/11/04,10:36:04:09,1169610,AKILI_02_HANDS GD,New Clip
2021/11/04,10:37:24:01,1281021,KRA_041121_TH_QUEEN OF FLOW_0103,New Clip
2021/11/04,10:38:27:04,1169616,NMG Corona PSA 4 BEST,New Clip
2021/11/04,10:39:07:05,1209427,My Better World _Break Bumper,New Clip
2021/11/04,10:39:14:17,1280979,MY BETTER WORLD_EPS 10_PT 2_DUR 0725best2,New Clip
2021/11/04,10:46:40:13,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,10:46:55:12,1209414,My Better World_Music Mix_Ntv Sasa_upnext,New Clip
2021/11/04,10:47:01:12,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,10:47:16:02,1272818,SKIZA NA NATION TONY NDIEMA,New Clip
2021/11/04,10:48:01:01,1205748,NTV JIONI KALTUN JAMA PROMO _0012,(null)
2021/11/04,10:48:13:24,1169614,NMG Corona PSA 2 BEST,New Clip
2021/11/04,10:48:53:24,1209427,My Better World _Break Bumper,New Clip
2021/11/04,10:49:01:11,1280980,MY BETTER WORLD_EPS 10_PT 3_DUR 0922best2,New Clip
2021/11/04,10:58:23:13,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,10:58:38:09,1087748,music mix coimg up  ,New Clip
2021/11/04,10:58:45:10,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,10:59:01:04,1274892,GEN_KWETU MIX_LATEST_0039,(null)
2021/11/04,10:59:40:13,1279837,CAREER FAIR 2021 TVC,New Clip
2021/11/04,11:00:12:12,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,11:00:28:12,846290,PG RATINGS NEW_PG,(null)
2021/11/04,11:00:38:00,1281703,041121_DJ ZEDDY_PT 1_DUR 2510_1SB_3SCT_1POP,New Clip
2021/11/04,11:25:48:09,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,11:26:03:08,1098155,Music Mix_NTV Sasa_NTV at 1_upnext,New Clip
2021/11/04,11:26:09:08,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,11:26:23:23,1203616,NTV MOMENTS WITH DETTOL ASL,(null)
2021/11/04,11:26:54:11,1279972,SAFARICOM_MTN BOARD_0015,(null)
2021/11/04,11:27:09:07,1280737,NTV FAMILIES WITH MOLFIX NOVEMBER,(null)
2021/11/04,11:27:39:07,1273591,SPRITE_OCT TVC_0030,(null)
2021/11/04,11:28:09:08,1281021,KRA_041121_TH_QUEEN OF FLOW_0103,New Clip
2021/11/04,11:29:12:13,1031481,Music mix_BREAK BUMPER,New Clip
2021/11/04,11:29:19:24,1281752,041121_DJ ZEDDY_PT 2_DUR 2630_2SQZ_long,New Clip
2021/11/04,11:55:50:18,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,11:56:05:14,1239162,NTV SASA FRIDAH COMING UP_GOOD,(null)
2021/11/04,11:56:12:15,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,11:56:28:09,1169615,NMG Corona PSA 3 BEST,New Clip
2021/11/04,11:57:08:09,1205759,NTV JIONI JOSHUA MAKORI PROMO -0013,(null)
2021/11/04,11:57:21:18,1272821,SKIZA NA NATION VUMA,New Clip
2021/11/04,11:58:06:17,1275972,FOOTBALL_REVIEW_PROMO_0025,New Clip
2021/11/04,11:58:31:12,1281165,SPRITE_041121_NXT_A PLACE IN YOUR HEART_0055,New Clip
2021/11/04,11:59:27:00,1184734,GEN THE WICKED EDITION,New Clip
2021/11/04,12:00:35:00,1109714,NTV_STATION ID_MUSIC AND VOICE IDENT _FINAL mov,New Clip
2021/11/04,12:00:51:05,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,12:23:05:08,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,12:23:20:07,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,12:23:34:22,1274806,RUIRU MABATI_OCT BOARD_0028,(null)
2021/11/04,12:24:03:10,1274833,MUTHOKINJU_BOARD_0030,(null)
2021/11/04,12:24:33:20,1281012,JUMIA_NOV TVC NEW_0030,(null)
2021/11/04,12:25:03:21,1279972,SAFARICOM_MTN BOARD_0015,(null)
2021/11/04,12:25:18:17,1281021,KRA_041121_TH_QUEEN OF FLOW_0103,New Clip
2021/11/04,12:26:21:21,1257071,NTV SASA Fridah BREAK BUMPER,(null)
2021/11/04,12:26:29:14,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,12:52:51:03,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,12:53:05:24,1236374,LEARN INA MINUTE_EPS 32_STORE HERBS_DUR 0100,New Clip
2021/11/04,12:54:06:21,1169617,NMG Corona PSA 5 BEST,New Clip
2021/11/04,12:54:46:21,1205758,NTV JIONI DANIEL MULE PROMO _0012,(null)
2021/11/04,12:54:59:17,1272824,SKIZA NA NATION DENZEL,New Clip
2021/11/04,12:55:44:16,1262227,GEN-KIGODA CHAKO PROMO_guudddd,(null)
2021/11/04,12:56:31:11,1274806,RUIRU MABATI_OCT BOARD_0028,(null)
2021/11/04,12:56:59:24,1277873,SENDY_OCT BOARD_0030,(null)
2021/11/04,12:57:30:08,1274903,NBA 75TH_PROMO_0044,(null)
2021/11/04,12:58:14:12,1280018,KRA_NOV TVC_0034,(null)
2021/11/04,12:58:49:10,1109714,NTV_STATION ID_MUSIC AND VOICE IDENT _FINAL mov,New Clip
2021/11/04,12:59:05:10,1051068,Clock NTV at One Generic,New Clip
2021/11/04,12:59:39:19,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/11/04,13:16:14:22,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/11/04,13:16:18:08,1273576,BOMA MABATI_OCTOBER TVC NEW_0032,(null)
2021/11/04,13:16:50:11,1275355,CHAMS_HASS PETROLEUM TVC NEW_0033,(null)
2021/11/04,13:17:23:19,1274837,MUTHOKINJU_OCT TVC_0048,(null)
2021/11/04,13:18:12:05,1244172,RUIRU MABATI_JULY TVC_0034,(null)
2021/11/04,13:18:47:03,1200820,NTV BREAKING NEWS BUMPER DAY,New Clip
2021/11/04,13:18:55:08,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/11/04,13:18:58:24,1109714,NTV_STATION ID_MUSIC AND VOICE IDENT _FINAL mov,New Clip
2021/11/04,13:33:17:23,1109714,NTV_STATION ID_MUSIC AND VOICE IDENT _FINAL mov,New Clip
2021/11/04,13:33:33:23,895841,Smart Money_coming up GOOD,New Clip
2021/11/04,13:33:40:23,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,13:33:56:17,1280859,COOP BANK_FEATURE WEEK 24_0064,(null)
2021/11/04,13:35:00:19,1274833,MUTHOKINJU_BOARD_0030,(null)
2021/11/04,13:35:31:05,1280737,NTV FAMILIES WITH MOLFIX NOVEMBER,(null)
2021/11/04,13:36:01:05,1169615,NMG Corona PSA 3 BEST,New Clip
2021/11/04,13:36:41:04,1274903,NBA 75TH_PROMO_0044,(null)
2021/11/04,13:37:25:09,1227461,PSAs_1_kis,New Clip
2021/11/04,13:38:25:00,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,13:38:41:00,846290,PG RATINGS NEW_PG,(null)
2021/11/04,13:38:50:13,1281707,BBC SMART MONEY_EPS 116_PT 1_DUR 1216_1SQZ_RPT,New Clip
2021/11/04,13:51:07:14,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,13:51:22:13,1208412,BBC Smart Money_Timeless love_Along came love_upnext,New Clip
2021/11/04,13:51:28:13,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,13:51:43:03,1280891,061121_KENYA RAILWAYS DOCU_0037,New Clip
2021/11/04,13:52:21:02,1203616,NTV MOMENTS WITH DETTOL ASL,(null)
2021/11/04,13:52:51:15,1279972,SAFARICOM_MTN BOARD_0015,(null)
2021/11/04,13:53:06:11,1184734,GEN THE WICKED EDITION,New Clip
2021/11/04,13:54:14:11,1280897,SPRITE_061121_NXT_UNSCRIPTED_0055,New Clip
2021/11/04,13:55:10:05,886626,Smart Money_break_bamper,New Clip
2021/11/04,13:55:17:17,1281709,BBC SMART MONEY_EPS 116_PT 2_DUR 1313_1SQZ_1POP_RPT,New Clip
2021/11/04,14:08:30:17,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,14:08:45:13,1153155,TIMELESS LOVE COMING UP,New Clip
2021/11/04,14:08:52:14,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,14:09:08:08,1281805,SPRITE_051121_NXT_WICKED EDITION_0055,New Clip
2021/11/04,14:10:03:15,1244265,GEN_GUMZO LA SATO PROMO BEST,(null)
2021/11/04,14:11:03:15,1281165,SPRITE_041121_NXT_A PLACE IN YOUR HEART_0055,New Clip
2021/11/04,14:11:59:03,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,14:12:15:03,846290,PG RATINGS NEW_PG,(null)
2021/11/04,14:12:24:16,1281718,TIMELESS LOVE_EPS 114_PRT 1_DUR 1315_1SQZ,New Clip
2021/11/04,14:25:39:19,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,14:25:54:18,1277873,SENDY_OCT BOARD_0030,(null)
2021/11/04,14:26:25:02,1276322,SPRITE_NBA BOARD_0027,(null)
2021/11/04,14:26:52:24,1193524,MAMLAKA HILL CHAPEL__0031_new,New Clip
2021/11/04,14:27:24:16,1280897,SPRITE_061121_NXT_UNSCRIPTED_0055,New Clip
2021/11/04,14:28:20:09,1274892,GEN_KWETU MIX_LATEST_0039,(null)
2021/11/04,14:28:59:18,1281813,FANTA_061121_NXT_TEEN_0050,New Clip
2021/11/04,14:29:50:09,1153347,TIMELESS LOVE_BREAK BUMPER,New Clip
2021/11/04,14:29:57:21,1281720,TIMELESS LOVE_EPS 114_PRT 2_DUR 1634_1SCT_1POP,New Clip
2021/11/04,14:46:31:24,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,14:46:46:23,1261604,TIMELESS LOVE_ALONG CAME LOVE_OFF THE HOOK_UPNEXT,New Clip
2021/11/04,14:46:54:05,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,14:47:08:20,1262731,MINUTE MAID_SEPT TVC 1_0015,(null)
2021/11/04,14:47:23:19,1203616,NTV MOMENTS WITH DETTOL ASL,(null)
2021/11/04,14:47:54:08,1280910,SPRITE_071121_NXT_HEALTH DIARY_0057,New Clip
2021/11/04,14:48:51:13,1153347,TIMELESS LOVE_BREAK BUMPER,New Clip
2021/11/04,14:48:59:00,1281721,TIMELESS LOVE_EPS 114_PRT 3_DUR 1124_1SCT,New Clip
2021/11/04,15:00:23:09,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,15:00:38:05,1116664,Along Came Love_coming up,New Clip
2021/11/04,15:00:45:06,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,15:01:01:00,1280909,061121_NXT_GENERATION 3_0037,New Clip
2021/11/04,15:01:38:03,1281021,KRA_041121_TH_QUEEN OF FLOW_0103,New Clip
2021/11/04,15:02:41:07,1280897,SPRITE_061121_NXT_UNSCRIPTED_0055,New Clip
2021/11/04,15:03:37:01,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,15:03:53:01,846290,PG RATINGS NEW_PG,(null)
2021/11/04,15:04:02:14,1281779,ALONG CAME LOVE_EPS 120_PT 1_DUR 1804_1SB_1POP,New Clip
2021/11/04,15:22:07:07,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,15:22:22:06,1203616,NTV MOMENTS WITH DETTOL ASL,(null)
2021/11/04,15:22:52:19,1279972,SAFARICOM_MTN BOARD_0015,(null)
2021/11/04,15:23:07:15,1275972,FOOTBALL_REVIEW_PROMO_0025,New Clip
2021/11/04,15:23:32:10,1205758,NTV JIONI DANIEL MULE PROMO _0012,(null)
2021/11/04,15:23:45:06,1184693,Along Came Love_BREAK_BUMPER,(null)
2021/11/04,15:23:52:18,1205458,ALONG CAME LOVE_EPS 120_PT 2_DUR 0828,New Clip
2021/11/04,15:32:21:10,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,15:32:36:09,1261603,ALONG CAME LOVE_OFF THE HOOK_NUTRI VENTURES_UPNEXT,New Clip
2021/11/04,15:32:43:16,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,15:32:58:07,1274903,NBA 75TH_PROMO_0044,(null)
2021/11/04,15:33:42:11,1281831,061121_NXT_GENERATION 3_0037,(null)
2021/11/04,15:34:19:13,1184693,Along Came Love_BREAK_BUMPER,(null)
2021/11/04,15:34:27:01,1205460,ALONG CAME LOVE_EPS 120_PT 3_DUR 1353,New Clip
2021/11/04,15:42:55:05,000000,BLACK,(null)
2021/11/04,15:42:55:06,000000,BLACK,(null)
2021/11/04,15:42:56:21,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,15:42:56:21,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,15:44:26:24,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,15:44:41:21,1239762,LEARN INA MINUTE_EPS 42_mechanic _DUR 0059,New Clip
2021/11/04,15:45:17:07,1281828,SPRITE_051121_NXT_WICKED EDITION_0055,(null)
2021/11/04,15:45:21:16,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,15:45:36:16,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,15:48:21:13,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,15:48:36:10,1257616,Off The Hook_COMING UP,New Clip
2021/11/04,15:48:43:10,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,15:48:59:05,1281826,TOP 40 UNDER 40_PROMO_0050 FINALmov,New Clip
2021/11/04,15:49:48:00,1281832,SPRITE_061121_NXT_UNSCRIPTED_0055,(null)
2021/11/04,15:50:43:19,1281843,061121_KENYA RAILWAYS DOCU_0037,(null)
2021/11/04,15:51:21:18,1281847,KRA_041121_TH_QUEEN OF FLOW_0103,(null)
2021/11/04,15:52:24:22,1281828,SPRITE_051121_NXT_WICKED EDITION_0055,(null)
2021/11/04,15:53:20:04,1205753,NTV JIONI NURU ABDULAZIZ_0012,(null)
2021/11/04,15:53:32:24,1244265,GEN_GUMZO LA SATO PROMO BEST,(null)
2021/11/04,15:54:32:24,1281841,FANTA_061121_NXT_TEEN_0050,(null)
2021/11/04,15:55:23:15,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,15:55:39:15,846289,PG RATINGS NEW_GE,(null)
2021/11/04,15:55:49:03,1281825,041121_OFF THE HOOK_4PM_DUR 2400_2SQZS_1POP_GDD,New Clip
2021/11/04,16:19:57:11,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,16:20:12:07,1212907,Nutri Ventures_coming up_new,New Clip
2021/11/04,16:20:19:08,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,16:20:35:02,1281826,TOP 40 UNDER 40_PROMO_0050 FINALmov,New Clip
2021/11/04,16:21:23:22,1277873,SENDY_OCT BOARD_0030,(null)
2021/11/04,16:21:54:06,1281192,DETTOL SUMMER_JUMIA TAG_0032,New Clip
2021/11/04,16:22:26:16,1280737,NTV FAMILIES WITH MOLFIX NOVEMBER,(null)
2021/11/04,16:22:56:16,1205753,NTV JIONI NURU ABDULAZIZ_0012,(null)
2021/11/04,16:23:09:11,1279837,CAREER FAIR 2021 TVC,New Clip
2021/11/04,16:23:41:10,1279967,MOLFIX PANTS_NOV TVC_0035,New Clip
2021/11/04,16:24:16:18,1274806,RUIRU MABATI_OCT BOARD_0028,(null)
2021/11/04,16:24:45:06,1281194,DETTOL ASL_JUMIA TAG_0034,New Clip
2021/11/04,16:25:20:04,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,16:25:36:04,846289,PG RATINGS NEW_GE,(null)
2021/11/04,16:25:45:17,1229244,NUTRI VENTURES_SN 1_EPS 28_PT 1_DUR 1021,New Clip
2021/11/04,16:36:07:13,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,16:36:22:12,1261592,Nutri Ventures_Kwetu Mixx_Queen Of Flow_upnext,New Clip
2021/11/04,16:36:29:20,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,16:36:44:10,1279967,MOLFIX PANTS_NOV TVC_0035,New Clip
2021/11/04,16:37:19:18,1279901,TECNO_CUTDOWN__0015,(null)
2021/11/04,16:37:34:17,1281847,KRA_041121_TH_QUEEN OF FLOW_0103,(null)
2021/11/04,16:38:37:20,1205748,NTV JIONI KALTUN JAMA PROMO _0012,(null)
2021/11/04,16:38:50:19,1281826,TOP 40 UNDER 40_PROMO_0050 FINALmov,New Clip
2021/11/04,16:39:39:14,1209431,Nutri Ventures _Break Bumper,New Clip
2021/11/04,16:39:47:00,1229246,NUTRI VENTURES_SN 1_EPS 28_PT 2_DUR 1111,New Clip
2021/11/04,16:50:58:01,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,16:51:12:22,1184692,Kwetu Mixx_coming up,(null)
2021/11/04,16:51:19:23,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,16:51:35:17,1281564,071121_CRY OF THE SPIRIT_0019,New Clip
2021/11/04,16:51:55:14,1281826,TOP 40 UNDER 40_PROMO_0050 FINALmov,New Clip
2021/11/04,16:52:44:09,1281831,061121_NXT_GENERATION 3_0037,(null)
2021/11/04,16:53:21:12,1281843,061121_KENYA RAILWAYS DOCU_0037,(null)
2021/11/04,16:53:59:11,1279837,CAREER FAIR 2021 TVC,New Clip
2021/11/04,16:54:31:10,1274903,NBA 75TH_PROMO_0044,(null)
2021/11/04,16:55:15:14,1244265,GEN_GUMZO LA SATO PROMO BEST,(null)
2021/11/04,16:56:15:14,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,16:56:31:14,846290,PG RATINGS NEW_PG,(null)
2021/11/04,16:56:41:02,1281797,041121_KWETU MIXX_PT 1_DUR 1532_3SQZS,New Clip
2021/11/04,17:12:14:01,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,17:12:29:00,1273591,SPRITE_OCT TVC_0030,(null)
2021/11/04,17:12:59:01,1279378,JIK_JUMIA TAG_0026,New Clip
2021/11/04,17:13:25:18,1279373,MORTEIN AEROSOL_JUMIA TAG_0034,(null)
2021/11/04,17:14:00:17,1277873,SENDY_OCT BOARD_0030,(null)
2021/11/04,17:14:31:01,1248791,REDBULL_FOOTBALL TVC_0030,(null)
2021/11/04,17:15:01:00,1205759,NTV JIONI JOSHUA MAKORI PROMO -0013,(null)
2021/11/04,17:15:14:09,1279837,CAREER FAIR 2021 TVC,New Clip
2021/11/04,17:15:46:08,1281838,SPRITE_071121_NXT_HEALTH DIARY_0057,(null)
2021/11/04,17:16:43:13,1184701,Kwetu Mixx_ BREAK_BUMPER,(null)
2021/11/04,17:16:51:00,1281802,041121_KWETU MIXX_PT 2_DUR 1440_2SQZS,New Clip
2021/11/04,17:31:31:20,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,17:31:46:19,1257054,KWETU MIX_QUEEN OF FLOW_NTV JIONI_UPNEXT,(null)
2021/11/04,17:31:54:01,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,17:32:08:16,1281847,KRA_041121_TH_QUEEN OF FLOW_0103,(null)
2021/11/04,17:33:11:21,1281841,FANTA_061121_NXT_TEEN_0050,(null)
2021/11/04,17:34:02:12,1272819,SKIZA NA NATION VIVIAN,New Clip
2021/11/04,17:34:47:10,1281564,071121_CRY OF THE SPIRIT_0019,New Clip
2021/11/04,17:35:07:07,1280561,SPRITE_NBA TOP TEN PLAYS_0151gd,New Clip
2021/11/04,17:36:58:24,1184701,Kwetu Mixx_ BREAK_BUMPER,(null)
2021/11/04,17:37:06:12,1281804,041121_KWETU MIXX_PT 3_DUR 1557_1SCT_1POP,New Clip
2021/11/04,17:53:03:19,847720,NTV_STATION ID_MUSIC ONLY_FINAL mov,New Clip
2021/11/04,17:53:18:15,1257039,QUEEN OF FLOW_COMING UP,New Clip
2021/11/04,17:53:25:16,1280846,COMING UP WITH MORTEIN LED,(null)
2021/11/04,17:53:41:10,1279337,COKE_AWAKENING CUTDOWN_0030,(null)
2021/11/04,17:54:11:10,1279901,TECNO_CUTDOWN__0015,(null)
2021/11/04,17:54:26:09,1274833,MUTHOKINJU_BOARD_0030,(null)
2021/11/04,17:54:56:19,1281836,SPRITE_041121_NXT_A PLACE IN YOUR HEART_0055,(null)
2021/11/04,17:55:52:07,1281826,TOP 40 UNDER 40_PROMO_0050 FINALmov,New Clip
2021/11/04,17:56:41:02,1281841,FANTA_061121_NXT_TEEN_0050,(null)
2021/11/04,17:57:31:18,1109717,NTV_STATION ID_MUSIC AND SLOGAN_FINAL mov,(null)
2021/11/04,17:57:47:18,846290,PG RATINGS NEW_PG,(null)
